text,label
 han karela jesa.....itni kharab life ay koi bigboss ki story b ni sunta🙃🙃,1.0
insta. pe riya ki story dekho..,1.0
kabeesa. rt krti ha phr b,0.0
abbey gaandu... dalle proof chiye bhadwe.. lund le le mera bosdk  #asimfandomhits6m,0.0
bandr killa 😂😂😂😂😂,1.0
 issi liye sad songs sun rahi hun,1.0
 kuch nii hum ne kyaa chahna,1.0
"randion ko lagta hai, due to their profession, every thing is free.  police bhi door rahti hai unse, unko kya khona hai?",0.0
  hawwwwwwwn sorry yar time he nahi hota hai 😪,1.0
hello friend  good night  or ak  bat  kal jummah ha nah lena 😜,1.0
" aj kl barishen ho rahi hn,is lyea phisalta ja raha ha hahaha. agree to you dear.",1.0
 ouuu mjy to aj pata chla tumhara youtube channel hy,1.0
abhi toh party shuru hui ha,1.0
aur mene saab us rab per chor dia jo logo ko tanha ni chorta ❤❤❤,1.0
vese tumhaari aukaat nhi hai seedha baat krne ki maa behno prr hi comment krne aate hai tumhe aur ab yeh mt kahiyo ki mene bhi kha hai pehle tune kha hai aur yahi baat mujhe muh prr bol deta apne pairo se ghar na jaa paata,0.0
tu hai kaun bhenchod aur tere chahne se kya ho jata hai bey (cc to all fucktards in this chain),0.0
tmhari maa ki kuss bhenchod,0.0
"ab q nahe aya ap ka tweet, bhang to nahe lay li jo aaj is jahil ahmaq gadhay chor corrupt insan k behuda byan pe is se sawa nahe kia!!??  bhens",0.0
 try try untill you succeed bachpan main para nae tha🤦🙆,1.0
nai bdi soni lgo gi  tiktok bnao or mujy btao ma tmhy judge kro ga,1.0
niazi is yahodi daboo,0.0
 gusa karna ki kia baat ha main na kaha thaa qalander will win today itna kafi ha tum logun ka liyee😂😂,1.0
"yar this tweet is for those people who carry hate for me, yar me tum logon se kehna chahta hoon apne opinions ki batti banao bhenchod",1.0
 ma ny aj kal brha b bohat rakhi ha😂😁,1.0
kaafir teri jal gyi,0.0
tere se badi ghtiya auraat nehi dekha such main i hpoe teri maa ke saath koi aisa hi  beahave  kare tab bhi tereko aisa hi lagega.. such main yaar aab samajh main aya ki banoo main teri dulhaan main tujhe sindoora ka role kyu offer kiya gaya tha. shameless & hypocrite lady ever!,1.0
hum aj tak khud ko nahi samjh saky  or log hamary bare mein pata ni kya kya samjh lety hain.,1.0
gussa ini jaldi ni ounda 😂😂😂😂😂😂 daily koi naw koi aa nikalta hai... ab aesooo pe gussa aa jaye phir kia faida law karne ka ,1.0
apki bhi dimag akhrot se hi wapis aya tha 😀😀,1.0
  hamesha 1 fareeq haq par hota he or yhan pe tere mutabiq kon he? bta? agr tere itni hi muhabbat he to tuje yaqeen hona chahye bibi fatima a.s ko sab pta ke hazoor pak s.a.w ne kia farmaya.unho ne bila waja apna haq nahi manga. or jo baat thi tune kar di safayan na pesh kar,1.0
 😂😂 boht achi baat hy ab apny isi decision py qaim rhna😂,1.0
 hm tery bhi khilaf hn or orat march k bhi,1.0
   haye allah jeee mujhy tum py bara peyar a raha hy 😂😂😂🥰,1.0
muje to nai ati galiyan bc ko bhi bahut cute meaning samjta ho 😂😂😂🙈🙈🙈,0.0
   atika kon sy wali h🤔,1.0
aur hum log tumhari maa chod denge,0.0
aby gandoo aqal ni ha kia yahoodi khi ky .. bharwaay,1.0
main ap k hath ni doon ga naaw😂😂,1.0
"rt :  😎🇵🇰😎 da'awat, walima ya khatam-e-quran per zidd ker kay nahi bulaaey gaey. leader bastards tou taqreer kay ghar jaa ker moujj urratay hain, ahmaq sarrak per parray rehtay hain, phir gilla kis baat ka.",0.0
tm apny uuhdy se isteefa do bharwe tmse acga javed latif ha,0.0
kiya pakistan main asa tv show bhi ho sakta hai kabhi || smart facts ,1.0
menay dekh li is duniya ki yaari sab badal gaye baari baari🥺💔,1.0
      hawwwwwwwn pata hai 😂,1.0
    fahad bhai ny aj tak jhoot nhi bola or har kisi ki apni raye ha ok to is ma fahad bhai ko blame mat karo fahad bhai ny apni raye di ha 😒,1.0
and you halala ke padies ha,0.0
ye #psl5 k baad phir conex keys pe shift ho jana hy itna khush na hon har sal #psl dekha k #ptvsports #conax key pe chala jata hy 😀😁😂😂😂,1.0
abay saalay jisne nahe kia us per to ghussa na utar na lalay,0.0
deepika randi hai jo hindou ko badnaam kar rahi hai,0.0
lora hain lora hain yahoodi hain yahoodi hain qasim k baap kutta ka bacha,1.0
 i was talking about missing persons. abductions. gharn may ghus kar gaib karnay walay. 🤭  bilkul sab zalim pharray jayengay. ghulail walay hon ya koi aur. beshak.,1.0
   say allah maalek hai. and it is our usual conversational refrain.,1.0
sabse bari chudail hain saali...just hate her to the core,0.0
aray yehi wo apke baray kehta ab hm kisko manen,1.0
rundi jub bhdi hoti ha tao woh kuti se b ziada gund kerti ha.,1.0
 ap or arshii dono khel hi rhe thy dandiyaa toh ab hme b medan main utrnaa pdaa 💪💪💪kyyy vinduu jii drge kiyaa 😁😁,1.0
tum randi,0.0
  come on dear... hum her kisi ki soch nahi badal sakty naa asim k kuch fans ko himanshi nahi pasand himanshi k kuch fans ko asim k fans nahi pasand.... so stat positive jo dil se support karna hy kare jisy nahi karna na kare...  hum soch nahi badal skty naa...,1.0
kahan hai #modijii jinka slogen tha #betibachaobetipadhao  aur aaj phir ek maa baap ki beti aur ek bhai ki behan ke sath aisa zulm hua hai or #modiji aur unki #sarkar khamoos🤐 hai....#whatanewindia 😢      justice for priyanka di😢,1.0
 kal ak female ma line mar ra tha,1.0
bss jaldi say 7feb ajaye🙏🏼😪,1.0
"kids ko socialisation sikhane ka mauka nhi milta aajkal ke maan baap ko , sahi raasta koi batata nhi galat raaste par to phir use chalna hi hai .",1.0
oqaat wesy yehii ha hmarii,1.0
baap ka naam kaise le sakta hai ye kyuke ise bhi khud nahi pata ye kaunse aashram ki paidawar haj,0.0
rt : woh apna shoes size twitter py bta rhy  bc yahan bata ki dukan khulni. kal jummah ha masjid sy apny size ki jhuti utha lena,0.0
   aneen tum b hamysha khush raho🌺,1.0
the whole fight was caused by this gashti suarr rundi haramxadi kusmarani saali whore lundkeshokeen  #rashamidesai,0.0
aise kaise bhenchod,0.0
"chera ni tha ,m us ko dekh k bhagi or wo b bhag pra mere peeche 😂",1.0
chup re randwa,0.0
areba randi chinal teri qismat me chudna hi h jesy126 din tera roz rape hoa tha,0.0
madam reham khan divorced wife of imran khan. what are ur source of income in ukeu. utni changi hoti tu aaj khatoon e awal hoti.,1.0
 ustad ye wala scene yes kraoo,1.0
agr  kanjeri ka koi face hota to wo ye kanjeri ka hota,1.0
says a hijra,0.0
 footrest pe khara hna tha 😂,1.0
ap ko asal bt ka nhi pta is liye ayese keh rahi ho asal logon ko saza ab milny lagi hai aur ptm un me se aik party hai jise bohy pehly saza deni chahiye thi,1.0
g se akhrot todega kya ? 😰🤯🤭  ye  bus mumfali todke dikhaye toh manjau 😅,0.0
lol.. check bhi le lo or shikha bhi :d,1.0
apkay favorite khusray bilawal ne start kiya... puri baat btaya kro.. munafiqat chor do,1.0
rt : baap or beti ke liye kyu aisa nhi likha ?  …,1.0
khanzir ka becha es mobark jaga main kia kar rahe ho lanati insan,0.0
 chicken+aalooo with alot of yakhni and masalas. or mix karny keleye chapaty. jab ban jaye mix kr lo tu upar desi gee dalna. ☺,1.0
 aurat ki mrzi shamilhal na ho mrd hath b nai lgata yaha shadi shuda mrd b bazoqat aurat ki razamandi chabta hota ha  yanni k ye sb aurat pr depend krta,1.0
 keh jhoot hai 😶😶...aesy mazak ni krty,1.0
   shukar h ye judge ni bna😂,1.0
bhenchod harami kutta ka bacha hain 😅 #mangobaazexposed,0.0
   dekh lo mujh se bulwa liya khud nahi bol raha😂😂😂😂  jane dijiye baccha h...😊,1.0
 nh mrtian bm . nh marta koi isy kha kr,1.0
 issi qism k ulma k leye dozakh ka sab se bura muqam hey ye bohat brra behropia hey.,0.0
tera sakal to hijra jaisa hai. tera to lund hi nehi hai. tu aulad kaise banayega? ladkiya tere mu par thuke te hai.🤣🤣🤣. vtere maa ko to mene chuda. tab tu peyda huye.🤣🤣🤣,0.0
yahodiyon ka kuta aur yahodi ka damad,0.0
is ka shakal kharab ha delet karo is ko lanat is picture par,0.0
hey  ßand baja do is chor ki he is our national chor... ,0.0
meri post per bi aya karo ma knsa corrona virus ho chawalo👀😮😮😒😏😏😂,1.0
fuck u randi sary jahan say chudai karai ha. kuch sharam karo...,0.0
lagta hay raheel sharif bhi tumhari maa ka yaar hay jis nay saray secrets tumharay ghar aa kar tumhain batayay during fucking you. 😁,0.0
 ab jis ny socha hoga bn ny ka wo yh parh k plan hi cancel kr dy ga😂,1.0
har udaas shaks ko ishq ka masla nh hota...  hu sakta hai uski chai koi or pee gaya hu🤐😢,1.0
 tary tu waraay neiyaray ho gaye 😂,1.0
shamo a rae ha mujy 🙈🙈 koi meri maa ko bi dikha de ye tweet plzzz,1.0
phir rat sy pqrhna shru kru ga,1.0
  sir ap darna mat ham apke sath h sirf apka channel esa h jo truth dikhane ki himmat rkhta h . really we proud of you sir zee news,1.0
 ma ni tu rahnay day,1.0
"rt : qadyanis/ahmedi were,are and will remain, non muslims as per shria and constitution of pakistan.",1.0
 abay yaar yeh twitter pe har teesra banda apni identity chupa ke q phirta hai,1.0
t20 fitratan entertainment game hy aur jo game t20 nae wo fitratan entertainment nae. ,1.0
chlo yaar ye trend. krty hain #shehbaazonfire,1.0
"halala tum karwao aur bhardhwa kisi aur ko banaoðÿ¤£ðÿ˜‚ðÿ˜‚ðÿ˜‚ apni aurato aur behno ka halala maulavio se karwana bhi bhadwapan hi hai. tohin bagh me bhi yhi kam ho rha hoga. ðÿ¤£ðÿ¤£ðÿ¤£ðÿ˜‚ðÿ˜‚ðÿ˜‚ aurato ko aage kar diya, ye bhi bhadwapan hai suar. smajh me aa gya hoga suar. gaa*d  jaliðÿ˜‚ðÿ¤£",0.0
"doob maro police waalo, jiska skull faad diya gaya bhenchodo usi ladki k khilaaf f.i.r kr di, ye tumhare baap itne khule statement de rhe h to gaand fat rhi h action lene me, abvp walo ko sympathy de rhe the aram se rehne ko or bharat mata ki hai,thu hai aise bharat maa kehne pr",0.0
teri ma ki saali raand ,0.0
"quetta pakhtoonkhwa humara gharor ha, #releasemanzoorpashteeen",1.0
madharchod badavo ko hm pta nahi btate bahanchod,0.0
yes... next year say marketing bhi next level ki hogiii.. ,1.0
gandu dimag bahanchod senseless baatein bosdkbosdk  likhne se phle soch to,0.0
  ashaw tumhra dimgah set karti hon main wait muje pata hai tera ke keya hua hai 😂🤧,0.0
saaly tu pakistan aaa teri laash phr hum uthaingay ... saalay kuttaray,0.0
hero of islam jis na allah ka quran jalana waly ko sabaq sekhaya norway main ik yahoodi na jab quran pak ko jalana ki koshesh ki to is nojwan muslman na isa ondy hatho liya dua han allah pak is nojwan ko dono jahano ki kamyabi ata farmay.or is gustakh ko nast o nabod kary ameen,1.0
  y she is nt getting the love she deserves? is she too naive? jo koi ata hai bol k chla jata hai,1.0
 jiska elaaj nhi koi o rabba humein tharkk wo lagi🤦🏻‍♂️🤣🙏,1.0
bharwe😂😂😂,0.0
apni baap s pouch pehly okay🥰 tum kia ho???,0.0
"well so what you want stop praising businessmen which are most important for economy just because they have wealth, what will happen if all the billionaires call a strike together and fired every employee a massive employment cruises.",1.0
ye tum sab ka future hai mere illawa. 😁😂,1.0
"ye cocain khan ki waja se wora hai,ye cultur charsi khan k waja se mutarap woa a",0.0
"girls or boys hostel ki dewar se azadi chahye , iska baap bhai isko samjha nahi sakty to kiya logon se azadi manganay sarkon pe agai hai",1.0
chup kr randi,0.0
naak bandd ho gya bc.,0.0
rao jee apke peechay konsi mehwish parr gayi hai.,1.0
  esa kbi ni ho skta.. jon ko keh dena mri trf sy🤣,1.0
"wo jo tmhari jeans ki company hai na, shayad whi dekhkar boli hogi...🤣😉",1.0
khoti k bachay cheemay bhenchod border pe kidher 50 lakh ka acre hai?  jhoot bol bol k tera mu puthay tavay jesa ho gya per ghairat naam ki tere andar koi cheez he nai hai.,0.0
tumhari maa chod den gy yah irani kutte🖕,0.0
"qassam se dy dy bra dhunda ni milta kisi se mila b us ne saaf inkaar kr dia khta tum jhot bolty tum ne khud ni khana kisi ko khilana ha. ly das banda hun eithy ki kry.😢😢😭,",1.0
randi bharwi marr ja,0.0
 aj ky bad wo chooza kisi ko gali ni dy ga promise kia ha us ny😋😉,1.0
mu se beta angoor khane ki tameez naa ho toh gaand se akhrot todne ki baat nhi krte🤣🤣🤣🤣,0.0
"afghanio ne tme hindu se bachaya,randi k aulaad tareekh paro tm wo ganda khoon ho,jo siko aour hindu ki rape se paida woe ho,tme kalima tho sikaya afghano ne,magar tmari gandi dna wai ranjeet sing wali a,randi k aulaad tm ne kah pana di,am pashtono ne di,apnay bio ko hera mandi",0.0
 😂😂😂 aik rooh bhatakti phir rhi hoti hai 😂😂😂,1.0
", main heran hota hun ki duniya mein itne badsoorat randiyan bhe hoti hain",0.0
 mard hon mard se pyar krta hoon,1.0
bilkul bhenchod,0.0
apny quaid ko samjha dena naeem mo band ker k baith jaey baaqi maamlat hum khud daikh lain gey. wesy tum kitny din k liye aye ho her dosrey din ek naya akhrot ata hy,0.0
ha toin danish koi harami ki olad ha,0.0
aur tm lagta h halala se paida hue h jo apne desh se gaddari krte ho,1.0
 tu kaisa neech hai.. aamjh nhi aata tu aaine mai khud ko dkh kaise leta hoga ,1.0
 ashir bahi wesy yeh itny guhrat wale nai.😜,1.0
#article6forptmleadership  pakistan ka sab dushmano ko allah nisto  nabos kry ameen,0.0
anchor person like a marasi,0.0
bahanchod tiktok wale sab desh ko  barbad kar dege sala tiktok dekh sab actor ho gaye,0.0
fazlu rehman and mahmood khan are still on the container.... and we get angry when they call us 'akhrot'😁,1.0
 ussa yaqeen hi nai aa rha tha ka ma suna sakta ho 😂 uss na jazbati ho ka 3no suni mera sa 😂,1.0
 haan chalo koi nhi inshallah we ll meet somewhere some day,1.0
 mjhy ni yad a rhi kb r knsi tweet thi,1.0
sharam karo bc,0.0
sir kuda ka wasta gy cancer ka mareez hy pasa na hony ki wja sy mr jay ga sir aklota beta hy ghr ka bucha ln us ko madad kr dn us ki 03007334159 plz allah k nam pr kr dn,1.0
yahoodi saazish😣,1.0
chup kar bharwe,0.0
"  aurar march kr lo, ho skta ha practical bhi ho jaye",1.0
agr pata hota itni taklef deti h muhabbat  to dil jorny sy phly hath jor lety.......,1.0
for all those dumbass people hating on #asimriaz aukaat paise nhi toli jaate aukaat toli jaati hai aapki soch se aap kaise bolte ho doosron ke bare mein asim is hot headed but he knows wat respect is uss chutiye(paras) ne kaha tha ke ma baap ne kuch sikhaya nhi hai aaj nazar aya,0.0
akhroat 🧠🧠brain 😜🤪😜,1.0
 abba ko patta hota sb😂 so chupane kaa faida nii tha😂,1.0
rt : siddharth dhokla : bhaunk mat.   irony committed seaside 😂😂😂😂  #bb13  #biggboss13,0.0
rt : tum log randi rona roty reh jao gy or karachi trophy ly jay ga,0.0
likha hai surj bhi..aj hide and seek khel ra....kabhi ah ra kbhi ja ra,1.0
 bilkul nabi paak or hazrat khadija ki ages itni hi thi,1.0
mard k khush hone ki waja kbi jaani ap girls ne mard tab e khush hota ha dil se jab usy dosri aurat se ehsas apna pan nazr ay aony liye dosre ma her kisi ko dekh k khush nai hota kbi,1.0
 mat mano bt hakekat yehi hai chutkuuuu 🌚😂😂😂,1.0
"haan bhenchod, sirf larkian hi asal may roti hain haina?",0.0
boht bari chawal ha man lo 😂😂😂 😍,0.0
tera baap hay burhan wani aur tera jija hay,0.0
bhaunk nahi raha tum logon ko aina dikha raha hai un ko kiya pata tum logon ko aina dekh kar nechey se aag lag  jati hai,0.0
 aankhon aankhon mein bayan kar har haqikat raaz ki. kaan deevaaron ke bhi hotey hain lab khola na kar.  #namaloom.,1.0
"wesy ya bhala baat ha krne wali apne jessi apne jitni dhonde, jesy mene shaadi krni ho",1.0
baap lagty hain tmhary.,0.0
sssss...sali bhenchod tere inn mammon ko masalte hue teri iss gehri nabhi mein apna lund pel dunga kuttiya chal inbox me msg kr,0.0
    haqqanis jo k state sponsored terror group ha unko b murad ne state se moheb e watan accept kia.,1.0
"lagta hai bauhat dard hoa hai kheeray ka abhi tumara abu mian sanp bhee marnay wala haramzadi, gashtee😁😁😁 randi salee",0.0
 kha se karenge dm,1.0
hm logon ne dekha jb sb phle..toh fr ab es baat ko mt le k aayo..plzzz... phle hi bht hlchl chl rhi h sana ki lyf m ..thank you,1.0
psl mai ek team faisalabad ki bhi honi chahiya thi bht acha khel lety hain. 😂 💞,1.0
i think ap rude ho rhe shanzy or is may kch b awkward nhi i think or group chat sb ny prhi h or whe decide kiya h so badami sb is not awkward 😊,1.0
teri amma to ek traf china ka louda chuti h dusri traf turkey se gand marwati h or tm bhadve saale aatankwadi ki aulad maderochood halala ki paidaish saale teri aukat srf bhaukne ki h kutte ki mout mara jayega jihadi randi ki aulad,0.0
ab iss pitch pe 100 se kam target hua to hi hmare chances hain chase k  #lqvsqg,1.0
  aap selection ma hoty ho..?,1.0
   han lekin in ko yeh baat smjh nahi na aati ke agar koi in ke ganday level tak gir ke in ko degrade nahi kar raha tau wo kamzoor nahi blke aqalmand hai. but anyways,1.0
  ye le dil😍 ,1.0
pehli fursat mey nikal gandu!! pehle apne desh ko sambhal! muh se moongpali nahi toot rahi aur ye gandu gand se akhrot todne chal pada hai!! #jaihind 🇮🇳 #indiahaswon❤,0.0
🤣🤣🤣🤣🤣 charsi kab se freedom fighter ban gaye,0.0
teri maa kii chhut behn ke laudi raand saali,0.0
 g jab pm bana to awam ko faqo pe laga diya ap logo ko mera khayl ha ghareebo ke halaat ka koi pata ni ke wo aj kal kis karab sy guzar rahe hain,1.0
bhai tere party ko vote kyu kiya hum log ne bata de bs  maa chudane jaye m.h me bhosdiwale hai shivsena ur sb chod jane  phle jo rape ho rhe us pr kuch kr,0.0
"in a world full of ""dost dost na raha"" be someone's ""tere jaisa yaar kahan"" ♥",1.0
tere mohalle ka halala karne wala agar lulli bahar rakhta to duniya me ek chutiya kam paida hota. ðÿ˜ðÿ˜ðÿ˜ðÿ˜ðÿ˜,0.0
tujhe kya hai aik bhens hy tw khareedni hoti hai bc😂🖐,0.0
"bol be khati ravi hijde .... ek behan toh gyi teri , chudwate chudwate mar gyi bahanchod... dusri wali behan bhej teri jaldi. ....",0.0
rt : teri ammi pr to muhally waly b chrny aty mere bad ha kisi randi nasal ki thi wo porn star k bacha ha tu,0.0
ap us larki ki baat krna chahte hain jisne apni marzi se shadi ki...ye baat bhi sach he ke zbrdti bhi hota he lekin politics support isme koi nhi is waja se jam imran khan action uthata he to use yahoodi ka agent bolte hain main phir kehta hon mera bhi best freind hindu he....,1.0
han na kisi qabil ban gya hota to behn ka bojh hi halka kar deta,0.0
haaan danday sy akhrot torany sy adhy sy zyda zaya ho jata hai :(,1.0
sae abrarulhaq jaga ra qaum ko bhag bhag k aur dj un ka awaz e mute kr rkha bhen ka taka huh,0.0
oh harami ki olad jo poll karwaya tha us se abhi tak teri gand main thand nain pari or bajwa deta nain hay aglay ki leta hay jaisay teray baapon ki ley raha hay,0.0
funny krty waqt kuch to wazn.ka khayal kro idi ty mj da v nai honfi😂😂😂😁 ,1.0
🤭🤭🤭😅😅😅 ye to aap keh rahe hein mein to doosre baba g ki baat ker raha tha.....,1.0
ya han wo thumary aman ke baat karny waly aman pasand.shame on you 3rd class aurat,0.0
 hahahah😂😂 yad e krwa rai thi😝😝😍😍❤,1.0
hayeee lala ko na dekhen tou sakoon nai ata kia bat  kr di ha...🥰😍💓,1.0
" koi nhi, hum kisi ko dosh to tabhi de sakte hein na jab hum sahi hon.  wahi karo jo sahi hai.",1.0
 khair choro yeh toh roz ki baat hai🥀,1.0
impossible hi ha itny comments😂,1.0
 ye kon hi,1.0
you guys must be drinking halala cow urine with isi mark ðÿ˜‚,0.0
gand k baal tujhy mana kiya apni family shajra yahan na bta bhen chod dallay raha na tu koi gand ka kharora kisi anay shareef ki pedawar,0.0
 woe hota jo manzoor e khuda hota,1.0
   kuch seekho ap log b insy 😅,1.0
ye khud sali randi hai tabhi to muh fat raha hai,0.0
thook chat zakat chore yahodi labi kaa muhara lant,1.0
"daro in dino sy k jis din ye   or air force na ho gi, jo is nation k liye apni jan lara rahi hy. qadar karo in ki, verna dek lo kya ho raha hy nechy. pak fauj to zindabad pakistan paindaba",1.0
haha ta pehly apke sister ny gustakhi ke. mujy follow krny ki 👎 ussy poocho jaky pehly aur dant apky bahir nikly hoye h. unhy ander krlain plzz 😜🤣,0.0
 😬😬🤢 i believe kuch acha soch k rakka hoga btw what it means exactly ...,1.0
iim joka k bharwe jaldi paise de delivery wale ko taki woh mera delivery de de bsdk,0.0
hira ji aap ka charecter bahut jaandar thha geo walon ke tou osaan hi khataa ho gaye hain,1.0
 tum socha kro na phir,1.0
💞behtrin👌🏻hota hai wo rishta💫 jo takrar😏hone ke bad bhi sirf ek muskurahat😊se pehle  jaisa ho jaye.🥰💞,1.0
 voted for #hbd_badamisb because is mrtba kch difrnt h or unique b or ye sb ny decide kiya h kisi aik ny nhi,1.0
tumhara kaam sirf bhonkna hota hai. mufti our maulana app log barae-naam hai warna kaam yahoodi our shitaano wale hai. jaha mujhe chowk pay road band nazar aaya tou trust main tumhare kuty workers pay gari charha dou ga. mulk ko islam ki naam pay tum jaise shaitaano ny luta hai,0.0
oe kanjar oraat bar bar bhagnay ki bat na kar mujhy pata hai tu jana chahta hai randi k bachy magar mai aj tera zor dikhta hai kinti gand mmai tao hai tera jispe tu dazzy maf ra hai bhanay tu na bana or shabash mujhsy chudwata reh apni maa,1.0
aap donon aak thali ka 2 camca ham pakistan ko jtna noksan mqm ur msaref na pocaya qom info on ko kabi mad nai kraga mqm mosaref donon ko gadar hi kaha jana caiya pti yahodi ajanton ki loton ki parti ha ya tinon pakistan ko barbad kna wala log han,1.0
 keep it up.. klasra sb... i am a pti supporter.. but i like the way you criticise govt bad policies... khan b ki ankhon per jo bad #tareen sugar mafia ne #subacha wali pati phnai hoi ha please wo utaren...,1.0
"teri soch badal le randi tere dimak me fitur hai to india aakhar dekh le tere napak se best life na ho mushlim ki to bolna,saali kutiya ashe hi bhokti rahti hai",0.0
"jinnah chutiya bhenchod namard ,hijado ka fauj khada kar diya pakistan usme se ye maadharchod unka sardar bana hai teri bhen ki chut ghafoor",1.0
ya din b ana tha🙄🙄,1.0
"abhi subah doodh lene gaya toh 2 uncle thank u bol rahe. but the main concern is has it become this easy? to just molest a girl, bas bhenchod ghumte ghumte aaye aur touch kar ke chale gaye? i can still hear that little girl shouting when this happened. she was so frightened.",0.0
"chup be chuttad... must have got family sponsored gc, saala bhen chod...",0.0
"gen bajwa the coas is ahmedi..! moreover, the news cjcsc gen nadeem raza is a shia!! so now can i know when will india end these cheap propagandas..??",1.0
"ah thank you. we are discussing whether the qur'an's hgr originally referred to hagar the emigrant, i.e. hagarenes, rather than hijra, if you'd like to comment:",1.0
 sahi farmya aap ny.,1.0
  ary jiski ma offer accept kru gi wo khush naseeb hoga 😂,1.0
bhulun kese tujhe tu to khyalon mein sath hai 🔥,1.0
  is mulk main islam aurat k libas se start ho kr isi pe q khatam hta h?,1.0
 aj basant hai na or subha se mosam saaf nai ho ra...sabhi ladke kites udane ko bethe hai....ab government ne bansant kl ki krdi.....ab kl enjoy hoga,1.0
insaan ki dukhti rug uski har taqat se badhkar hoti hai #asimfans,1.0
you are a madarchod bhenchod and chutiya chaman,0.0
sahi main maine to tv mute kr deya jitne bar unke conversation dekhaya,1.0
chop randi ke nassal,0.0
 well done sir. ap ny proudy ka channel ko chora tu woh channel osy bhi naseeb nahyn hua. yeh hy asel makafat e amel. well done sir well done.,1.0
rt :  madharchod maulana teri ammi ki chut main tejab dalanga bahanchod khair mana,0.0
jaise tu randi ban gai h,0.0
he isnt worthy of a man. he is hijra,1.0
 kabhi kabhi to chalta hy na ..thora bht 🙊,1.0
tere maa baap ne galti kr di kass us raat wo so gye hote to aaj tu bhaunk na rha hota . pachhtawa hota hoga unhe ki kis chomu ko paida kiya 🤣🤣🤣,0.0
rt :  yaha 2 baar ghar ka main door b khula reh gaya  pata nhi chala....... rabwah mein deewarain b phlaang k aaye,1.0
ki maa ka bhosra why promoting rashmi,0.0
  jahil insan apko itna ni pata ke doctor awr doctoral difference kia hai. patwari say b koi nichzat lagte ho. teri itni oqat ni isi kuttay ki tarah bhonkte rahte ho. awr koi kam ni hai.,0.0
 ek tou m bhang piyun aur wo b bwp ja k 🙄🙄,1.0
rt : bc stop quoting these mf songs in urdu who tf finding it funny i wana talk???,0.0
arey madam mard orat barabar ka falsafa he na ap logo ka to phr brdasht kren,1.0
hamse chudwa le randi aao,0.0
boht zayada socchny k bad neend sa uth jao ga 😴😂😥😜,1.0
  galti se mistake hgai😂,1.0
 koi nhi you don't have an attitude you have a personality .... 👍💕😊,1.0
"she is bussy in dreaming of akhrot 😭😭😭,2016-09-24 17:53:58",0.0
kabhi nahi karengey q k hamari hukmaran ko khud yahoodi agents hain.,0.0
"i don’t think i have focussed on any other countries either over the past 3 weeks. and yes it’s mass murder on syrian kurds and yezidi, ahmadiya and minorities in pakistan and yemeni’s, your tweets on that?",1.0
 bas ab nazar na lage kisi ki  bahut hi ache lag rhe hai dono,1.0
" sab hu dukhi hain, is janam me . khaas kar boys",1.0
i mean you're all the same yaar hum ache dost hai par uss nazar se tumko dekha nahin woh sab to teek hai par uss barein mein maine socha nahin,1.0
aj aurat march ki chand raat hai ..  or amir liaqat ke birthday day 😂🙊  mera tweet meri marz,1.0
 ye sab kahani tum shias ko  ibne saba aur dosray munafiqo kay zarye pohanchi hain !  tum shias ho hi ibne saba ki nasal ! tumhara radd allah ny quran mein khud kya hai !,0.0
main aapke sath hu aap aise hi reporting karte rahiye #zeenahindarega,1.0
windies me saini ki maa chod di thi kuch din pehly chutiya third class bowler🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.0
randwa gashti,0.0
      tum tumor ho..😒,0.0
 phir theek hai 😝😂,1.0
 nah main is barey main ap nhi bol raha ap koi motivational batao us pr baat krtey,1.0
   haan yr they are using herr every1 vo kehte hain na jab kisi ko zada apna smjhne lage toh vo apka fayda uthate hain so ab shukla yehi kr rhe hain sana ke sth feeling really bad for her 😑,1.0
rt : black friday is yahoodi name..  so we are celebrating white/big friday 😝format yahoodi ho name yahoodi nahe hona chaye 😂,1.0
ayse nai ayse le tu 😆🤣 ,1.0
yahodi bacha niazi kutta,0.0
kya pta na ho me to shakal dekh k andaza lgaya shreefon wali shakal 🤣,1.0
musalman to kahtae hi usko hain jo shariyya ko manta hae isis to aek shadyantr that musalmano kae khilaf america ki traf sae musalmano ko badnam karnae kae liyae bagdadi aek yahodi tha jisko america main training di gaee jab musalmano ko pata chala usko nakar diya,0.0
just like jb dey ka skin jala tha wo nhi dikhaya. ya jb asim ko chukla ne pakad ke injure kia tha chest pe wo nhi dikhaya.    editing ka baap.  #bb13,1.0
tu bc h 😌🤣,0.0
randi sali...  madarchod....,1.0
"jee lekin wo paisey nhi phaink rahay, inko properly utilize ker rehey he corona se fight ke liey. agay aap ki merzi sis.",1.0
muh me dant nahi aur ga#nd se akhrot todne ki bat kr rahe ho,0.0
lahore qalandars k hone se hi psl me hi ronaq hai..  #lahoreqalandar #psl5,1.0
tu bhi randi hai ...yeh poll to kra,0.0
abe rundi ke pille kuch bolega madarchud maine kaha block kiya hai teko chootm,0.0
lazmi nahi k hr sharab pene wala yhi socho k ab orat use bagier kapro k hi nazar aye or baqol aap k sharab me dhot wo orat march ki bat kr raha hai wo apne hosh kho k b orat ko izzat dene ki bat kr raha hai or aap hosh me ho k b orat ko be izzat hone ko keh rahe hai (syed b ho k),1.0
 bs na poocho 😢😢,1.0
fahkaa rundi eh,0.0
